seed,method,cycle,training_vms,feedback_vms_remaining,accuracy_pct,precision_pct,recall_pct,f1_pct,mean_confidence_pct
3,random,5,779,191,97.53086419753086,96.96969696969697,96.96969696969697,96.96969696969697,92.2633744855967
5,confidence,0,679,291,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,94.88203017832647
5,confidence,1,699,271,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,95.06035665294925
5,confidence,2,719,251,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,95.25102880658436
5,confidence,3,739,231,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,95.25788751714678
5,confidence,4,759,211,97.94238683127571,97.0,97.97979797979798,97.48743718592965,95.42798353909464
5,confidence,5,779,191,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,95.48971193415638
5,random,0,679,291,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,94.88203017832647
5,random,1,699,271,97.53086419753086,96.96969696969697,96.96969696969697,96.96969696969697,94.90946502057614
5,random,2,719,251,97.11934156378601,96.93877551020408,95.95959595959596,96.44670050761421,94.89026063100138
5,random,3,739,231,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,95.04115226337449
5,random,4,759,211,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,95.19890260631001
5,random,5,779,191,97.94238683127571,97.0,97.97979797979798,97.48743718592965,95.19890260631001
8,confidence,0,679,291,96.29629629629629,98.91304347826086,91.91919191919192,95.28795811518324,93.61591220850481
8,confidence,1,699,271,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,93.62825788751714
8,confidence,2,719,251,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.90260631001371
8,confidence,3,739,231,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,93.84910836762688
8,confidence,4,759,211,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,93.88340192043896
8,confidence,5,779,191,97.11934156378601,98.93617021276596,93.93939393939394,96.37305699481865,94.11111111111111
8,random,0,679,291,96.29629629629629,98.91304347826086,91.91919191919192,95.28795811518324,93.61591220850481
8,random,1,699,271,96.29629629629629,98.91304347826086,91.91919191919192,95.28795811518324,93.61728395061729
8,random,2,719,251,97.11934156378601,98.93617021276596,93.93939393939394,96.37305699481865,93.52537722908093
8,random,3,739,231,97.11934156378601,98.93617021276596,93.93939393939394,96.37305699481865,93.60631001371743
8,random,4,759,211,96.70781893004116,98.9247311827957,92.92929292929293,95.83333333333334,93.51165980795612
8,random,5,779,191,96.70781893004116,98.9247311827957,92.92929292929293,95.83333333333334,93.6556927297668
13,confidence,0,679,291,97.11934156378601,97.91666666666666,94.94949494949495,96.41025641025641,92.62688614540467
13,confidence,1,699,271,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.02194787379973
13,confidence,2,719,251,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.20027434842251
13,confidence,3,739,231,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.48148148148148
13,confidence,4,759,211,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.82990397805212
13,confidence,5,779,191,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.77914951989027
13,random,0,679,291,97.11934156378601,97.91666666666666,94.94949494949495,96.41025641025641,92.62688614540467
13,random,1,699,271,97.94238683127571,100.0,94.94949494949495,97.40932642487047,92.7119341563786
13,random,2,719,251,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,92.94238683127573
13,random,3,739,231,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.27023319615911
13,random,4,759,211,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.31412894375856
13,random,5,779,191,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.29218106995884
55,confidence,0,679,291,97.11934156378601,96.93877551020408,95.95959595959596,96.44670050761421,93.52126200274348
55,confidence,1,699,271,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,93.5610425240055
55,confidence,2,719,251,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,93.88340192043896
55,confidence,3,739,231,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,94.12071330589849
55,confidence,4,759,211,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,94.31412894375858
55,confidence,5,779,191,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,94.51851851851852
55,random,0,679,291,97.11934156378601,96.93877551020408,95.95959595959596,96.44670050761421,93.52126200274348
55,random,1,699,271,97.11934156378601,96.93877551020408,95.95959595959596,96.44670050761421,93.60082304526749
55,random,2,719,251,97.53086419753086,96.96969696969697,96.96969696969697,96.96969696969697,93.40466392318244
55,random,3,739,231,97.53086419753086,96.96969696969697,96.96969696969697,96.96969696969697,93.59670781893004
55,random,4,759,211,97.53086419753086,96.96969696969697,96.96969696969697,96.96969696969697,93.60493827160494
55,random,5,779,191,97.11934156378601,96.93877551020408,95.95959595959596,96.44670050761421,93.83539094650205
77,confidence,0,679,291,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,93.38820301783265
77,confidence,1,699,271,98.35390946502058,100.0,95.95959595959596,97.9381443298969,93.7517146776406
77,confidence,2,719,251,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.99451303155007
77,confidence,3,739,231,98.76543209876543,100.0,96.96969696969697,98.46153846153847,94.33882030178327
77,confidence,4,759,211,98.35390946502058,100.0,95.95959595959596,97.9381443298969,94.38408779149519
77,confidence,5,779,191,98.35390946502058,100.0,95.95959595959596,97.9381443298969,94.55281207133058
77,random,0,679,291,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,93.38820301783265
77,random,1,699,271,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,93.5610425240055
77,random,2,719,251,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,93.39368998628258
77,random,3,739,231,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.5829903978052
77,random,4,759,211,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,93.6556927297668
77,random,5,779,191,98.35390946502058,100.0,95.95959595959596,97.9381443298969,93.90946502057612
99,confidence,0,679,291,96.70781893004116,98.9247311827957,92.92929292929293,95.83333333333334,94.19753086419752
99,confidence,1,699,271,97.94238683127571,100.0,94.94949494949495,97.40932642487047,93.8326474622771
99,confidence,2,719,251,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,94.3676268861454
99,confidence,3,739,231,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,94.40192043895746
99,confidence,4,759,211,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,94.69135802469137
99,confidence,5,779,191,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,94.77366255144032
99,random,0,679,291,96.70781893004116,98.9247311827957,92.92929292929293,95.83333333333334,94.19753086419752
99,random,1,699,271,97.11934156378601,98.93617021276596,93.93939393939394,96.37305699481865,94.27709190672154
99,random,2,719,251,96.70781893004116,98.9247311827957,92.92929292929293,95.83333333333334,94.12894375857339
99,random,3,739,231,97.11934156378601,98.93617021276596,93.93939393939394,96.37305699481865,94.04526748971193
99,random,4,759,211,96.70781893004116,98.9247311827957,92.92929292929293,95.83333333333334,94.14814814814815
99,random,5,779,191,96.70781893004116,98.9247311827957,92.92929292929293,95.83333333333334,94.32098765432099
200,confidence,0,679,291,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,94.52537722908093
200,confidence,1,699,271,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,94.90260631001372
200,confidence,2,719,251,99.1769547325103,100.0,97.97979797979798,98.9795918367347,95.15500685871055
200,confidence,3,739,231,99.1769547325103,100.0,97.97979797979798,98.9795918367347,95.21673525377228
200,confidence,4,759,211,99.1769547325103,100.0,97.97979797979798,98.9795918367347,95.3196159122085
200,confidence,5,779,191,99.1769547325103,100.0,97.97979797979798,98.9795918367347,95.47873799725652
200,random,0,679,291,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,94.52537722908093
200,random,1,699,271,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,94.50068587105625
200,random,2,719,251,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,94.6323731138546
200,random,3,739,231,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,94.63374485596707
200,random,4,759,211,97.11934156378601,97.91666666666666,94.94949494949495,96.41025641025641,94.76680384087791
200,random,5,779,191,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,94.78600823045268
314,confidence,0,679,291,97.53086419753086,97.9381443298969,95.95959595959596,96.93877551020408,93.03840877914952
314,confidence,1,699,271,99.58847736625515,99.0,100.0,99.49748743718592,93.29080932784636
314,confidence,2,719,251,99.1769547325103,98.98989898989899,98.98989898989899,98.98989898989899,93.72702331961591
314,confidence,3,739,231,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,94.05349794238683
314,confidence,4,759,211,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,94.29080932784635
314,confidence,5,779,191,98.76543209876543,98.0,98.98989898989899,98.49246231155779,94.29492455418381
314,random,0,679,291,97.53086419753086,97.9381443298969,95.95959595959596,96.93877551020408,93.03840877914952
314,random,1,699,271,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,93.24279835390946
314,random,2,719,251,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,93.1124828532236
314,random,3,739,231,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,93.12345679012344
314,random,4,759,211,98.76543209876543,98.0,98.98989898989899,98.49246231155779,93.04663923182443
314,random,5,779,191,98.76543209876543,98.0,98.98989898989899,98.49246231155779,93.18244170096021
512,confidence,0,679,291,97.94238683127571,100.0,94.94949494949495,97.40932642487047,93.22770919067216
512,confidence,1,699,271,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.67489711934157
512,confidence,2,719,251,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.4951989026063
512,confidence,3,739,231,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.90672153635117
512,confidence,4,759,211,98.76543209876543,100.0,96.96969696969697,98.46153846153847,94.0082304526749
512,confidence,5,779,191,98.76543209876543,100.0,96.96969696969697,98.46153846153847,94.05075445816188
512,random,0,679,291,97.94238683127571,100.0,94.94949494949495,97.40932642487047,93.22770919067216
512,random,1,699,271,98.35390946502058,100.0,95.95959595959596,97.9381443298969,93.17969821673526
512,random,2,719,251,98.35390946502058,100.0,95.95959595959596,97.9381443298969,93.38683127572017
512,random,3,739,231,98.35390946502058,100.0,95.95959595959596,97.9381443298969,93.22908093278464
512,random,4,759,211,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.48696844993142
512,random,5,779,191,98.76543209876543,100.0,96.96969696969697,98.46153846153847,93.56241426611798
777,confidence,0,679,291,97.53086419753086,97.9381443298969,95.95959595959596,96.93877551020408,93.12071330589849
777,confidence,1,699,271,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,93.09876543209876
777,confidence,2,719,251,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,93.20576131687243
777,confidence,3,739,231,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,93.90809327846365
777,confidence,4,759,211,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,94.0727023319616
777,confidence,5,779,191,97.94238683127571,98.95833333333334,95.95959595959596,97.43589743589743,94.23045267489711
777,random,0,679,291,97.53086419753086,97.9381443298969,95.95959595959596,96.93877551020408,93.12071330589849
